,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmean1,tmean2,tmean3,tmean4,tmean5,tmean6,tmean7,tmean8,tmean9,tmean10,dtr1,dtr2,dtr3,dtr4,dtr5,dtr6,dtr7,dtr8,dtr9,dtr10,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,PrecTotal,TminTotal,TmaxTotal,TmeanTotal,DtrTotal,year,ASNM,LUMINOSID,pH_avg,org_avg,franco_L1,arcilloso_L1,limoso_L1,arenoso_L1,cascajoso_L1,franco_L2,arcilloso_L2,limoso_L2,arenoso_L2,cascajoso_L2,franco_L3,arcilloso_L3,limoso_L3,arenoso_L3,cascajoso_L3,segme,score
34,140.9759204,198.1331989,248.8688013,189.4819196,193.6969598,225.4246802,176.8453601,125.5137201,262.9742389,320.5438,16.62595997,16.57112007,16.6013998,16.84700005,16.63003998,16.49128014,16.6634,16.47963997,16.35540001,16.15563999,25.42872002,25.13915993,25.00832001,25.22767982,25.10687988,25.00923981,25.49831993,25.71356018,24.39240005,23.8152401,21.02733994,20.85513973,20.80486012,21.03734016,20.8684597,20.7502594,21.08086014,21.09659958,20.37390041,19.98544025,8.802761078,8.568040848,8.406919479,8.380680084,8.476840973,8.517959595,8.834918976,9.233921051,8.037000656,7.659601212,208,16,25,20,8,2082,165,250,207,84,2011,1564,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2011,78
35,127.2948004,164.5594006,218.3746008,286.3677185,226.8077979,217.2479602,213.7590784,183.0856403,142.2945612,287.6817236,17.22564011,17.36087982,17.41515991,17.28435997,17.54320007,17.2850798,17.16540009,16.97024002,16.98572006,16.81935997,27.24424004,27.34455994,27.22860008,26.95959984,27.09928001,26.57436012,26.60387993,27.43200012,27.31500008,26.61088005,22.23493958,22.35272026,22.32187939,22.12198067,22.32123947,21.92971992,21.88463974,22.20111942,22.15036011,21.71512032,10.01860046,9.983680725,9.813440323,9.675239563,9.556079865,9.289279938,9.438480377,10.46175957,10.32928085,9.791519165,206,17,27,22,9,2067,172,270,221,98,2011,1480,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80.5
36,125.3002792,163.6998792,203.139679,287.9041992,237.0312402,230.0556805,238.59784,194.6364795,147.0071985,280.2891589,16.85063995,17.07156006,17.06596008,16.92096008,17.15460007,16.9887999,16.83580002,16.68424011,16.67355988,16.48336006,26.3218,26.60988007,26.37291992,26.22348015,26.34847992,25.92904015,25.88068016,26.71072006,26.51631989,25.79116013,21.58621979,21.84072018,21.71943951,21.57221985,21.75154018,21.45892048,21.35824013,21.6974802,21.59493923,21.13726044,9.471160889,9.538320541,9.306959152,9.302520752,9.193880081,8.94024086,9.044879913,10.02647972,9.842760086,9.307800293,210,16,26,21,9,2107,168,262,215,93,2011,1601,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,0
37,115.5604794,149.1802014,205.8725201,252.7002002,190.7652789,178.9580414,146.624801,148.3845993,122.3703607,255.0447589,17.42088005,17.71808006,17.66199997,17.64203995,17.88492004,17.66396027,17.33908005,17.28640015,17.20871994,17.23511993,28.03084023,28.00199989,27.76695999,27.29836006,27.56547997,27.00535988,27.05864006,27.89991997,27.89620003,27.1118,22.72585964,22.86004066,22.7144804,22.47020054,22.7251997,22.33465958,22.19886017,22.59315968,22.55245972,22.17346001,10.60996056,10.28392029,10.10495949,9.656320572,9.680559158,9.341400146,9.719558716,10.61351967,10.68748093,9.876678467,176,17,27,22,10,1765,175,275,225,100,2011,1253,0,5.35,0.0255,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,75.25
38,127.9565213,164.8641602,216.4860785,286.5203992,230.4777203,220.8234796,222.1231598,184.254599,145.2810406,285.7958398,17.21615997,17.36904015,17.44007996,17.30459999,17.56040016,17.31884026,17.22007988,17.0132,17.02007996,16.84152008,27.24248009,27.36171989,27.23335991,26.99583992,27.10564003,26.57156006,26.60768005,27.49011986,27.31104004,26.65164024,22.22931957,22.36537933,22.33672047,22.15021992,22.33302021,21.94519997,21.91387939,22.25166035,22.16556072,21.74658012,10.0263195,9.992679596,9.793279648,9.691240311,9.545240402,9.252719879,9.387599945,10.47691917,10.29096031,9.810119629,208,17,27,22,9,2084,172,270,221,98,2011,1480,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.5
39,115.4638791,154.1613196,181.1740002,267.9941193,229.0309589,215.5288,212.8943604,169.6878796,135.7975195,248.1244409,15.95164005,16.35960011,16.24139996,16.15039993,16.31811985,16.24891998,15.95479992,15.85336006,15.79891998,15.66327991,24.74647987,25.03124001,24.73435997,24.47007988,24.70564003,24.3890802,24.41488007,25.03968002,24.94343987,23.99820007,20.34905958,20.69542027,20.48787975,20.31023979,20.51187992,20.31900024,20.1848402,20.44652033,20.37117958,19.8307395,8.794838905,8.671640396,8.492959976,8.31967926,8.387521744,8.140159607,8.4600811,9.186320305,9.144519806,8.33491993,192,16,24,20,8,1929,160,246,203,85,2011,1696,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,80.625
40,128.2601193,164.6545599,220.5078809,283.4550806,229.1368408,220.8699603,219.1670801,187.1894794,144.7588794,287.8805615,17.31139999,17.45216019,17.48816002,17.35011986,17.63668007,17.37851997,17.25416016,17.10576019,17.09159996,16.92232018,27.41299995,27.42364014,27.27476006,26.9285199,27.0862001,26.54540009,26.64892006,27.38151993,27.32220009,26.61120003,22.36219978,22.43789959,22.38145924,22.13932037,22.36144066,21.96195984,21.95153999,22.24363995,22.2069006,21.76675987,10.10160065,9.971479416,9.786600113,9.578399658,9.449520111,9.166881561,9.394760132,10.27575874,10.23060036,9.68888092,208,17,27,22,9,2085,172,270,221,97,2011,1466,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,79.625
41,125.9781195,163.9021588,203.8232007,287.9598376,238.3682391,232.3844012,243.2704797,198.7057593,149.26724,281.8469214,16.87819984,17.09227997,17.08467972,16.93891998,17.17952003,17.01012001,16.86403992,16.72947998,16.71011993,16.51468002,26.39579994,26.68523979,26.4423201,26.28799988,26.40551987,25.98488007,25.94036011,26.76012001,26.56583992,25.85807991,21.63700008,21.88875961,21.76350021,21.61345959,21.79251957,21.49750042,21.4022007,21.74480057,21.63797951,21.18638039,9.517599106,9.592960358,9.357639313,9.349081039,9.225999832,8.974760056,9.076320648,10.03063965,9.85572052,9.343399048,212,16,26,21,9,2125,169,263,216,94,2011,1490,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,78.5
42,116.4366803,154.0115588,184.2058392,272.0027991,219.1231604,198.8646399,187.6920807,148.15,123.4436407,245.0137183,16.10048004,16.47588013,16.47939995,16.48535988,16.55880005,16.46304001,16.28851982,15.95219994,15.97471996,15.83784,25.64416,25.85839981,25.68807999,25.52299988,25.71012001,25.21608017,25.25484001,26.07172005,25.90687996,25.03536018,20.87231922,21.16714001,21.08374023,21.00417995,21.1344595,20.83955956,20.77167988,21.01196003,20.94079971,20.43660021,9.543680191,9.382520676,9.208679199,9.037641525,9.151319504,8.753040314,8.966321945,10.11952019,9.932159424,9.197520256,184,16,25,20,9,1848,162,255,209,93,2011,1671,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.5
43,115.3568805,148.8565192,205.53328,251.6065198,190.2462402,179.1046393,146.8630789,148.4028806,122.0360004,254.1198792,17.43115997,17.74332008,17.67895996,17.6555999,17.90627975,17.68943993,17.35372009,17.31540009,17.22548004,17.25651985,28.04675995,28.0103598,27.75864014,27.27992004,27.55211998,26.99223999,27.05195992,27.88515984,27.89199989,27.10564003,22.73896027,22.87684059,22.71880054,22.46776009,22.72920036,22.34084034,22.20283985,22.60027981,22.55873966,22.18107986,10.61560059,10.26704025,10.07967949,9.624320984,9.645839691,9.302801132,9.69824028,10.56976128,10.66652107,9.849121094,176,17,27,22,10,1762,175,275,225,100,2011,1239,2,5.35,0.0255,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,71.375
44,114.5912796,147.9451996,203.7153601,249.7344806,189.088559,176.695199,144.1803613,146.0088391,122.1589594,250.9087201,17.42063995,17.75471992,17.69271988,17.67879982,17.92224007,17.71135986,17.37071991,17.33076027,17.23896004,17.28444023,28.08707985,28.05880005,27.81019997,27.33012009,27.60408005,27.03907997,27.08880005,27.96519997,27.94607986,27.16235992,22.75385952,22.90676022,22.75146008,22.50446033,22.76315975,22.37521935,22.22976017,22.64798069,22.59251976,22.22340012,10.66644096,10.30407906,10.11747932,9.651319504,9.681840897,9.327720642,9.718080521,10.63443947,10.70711899,9.877918243,174,17,27,22,10,1745,175,276,225,100,2011,1250,2,5.35,0.0255,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,78.75
45,126.2046793,164.4558398,215.4409589,288.3974402,226.4476404,216.5255609,212.5369196,181.5099609,140.3561612,286.6182788,17.09756004,17.26144028,17.3099202,17.18451988,17.42239998,17.17820023,17.0464402,16.83291977,16.85515984,16.69235985,26.9947599,27.16419998,27.04943993,26.83171989,26.98192009,26.47428001,26.45292015,27.32295998,27.18287994,26.45627991,22.0461607,22.21282005,22.17967987,22.00812054,22.20215988,21.82623959,21.74968052,22.07793999,22.01902008,21.57431984,9.897199631,9.902759552,9.739521027,9.647199631,9.559520721,9.296079636,9.406480789,10.49003983,10.32772064,9.76391983,205,17,26,21,9,2058,170,268,219,98,2011,1346,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.625
46,127.1385202,164.4679596,219.1306006,286.2720801,225.8891205,217.2202417,212.2940802,183.9682788,141.4115594,288.9205994,17.22859993,17.35487999,17.39696007,17.26795998,17.53031998,17.2682399,17.13935982,16.95652,16.97080002,16.80604004,27.23584007,27.32400009,27.20328011,26.91951988,27.07328011,26.55404007,26.58723991,27.37615974,27.29167999,26.56864014,22.2322197,22.33943939,22.3001194,22.09373951,22.30179977,21.91114044,21.86330032,22.16633987,22.13123989,21.68733978,10.0072403,9.969120026,9.80632019,9.65155983,9.542961121,9.285800934,9.447879791,10.41963959,10.32087898,9.762599945,206,17,27,22,9,2066,171,270,221,98,2011,1446,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2011,0
47,124.8721606,162.1000403,218.3145996,282.1959204,218.4022412,205.7841595,195.3569183,174.3037183,136.9399603,284.1145593,17.2556398,17.38344017,17.43368004,17.32784012,17.57071983,17.29376007,17.14656013,16.94880005,16.97796028,16.84711998,27.37224007,27.46384003,27.38479996,27.09179993,27.25479996,26.72348022,26.72903976,27.57051994,27.47972008,26.74403992,22.31394005,22.42364025,22.40923977,22.20982075,22.41276073,22.00862026,21.93780041,22.25965977,22.22883987,21.79557991,10.11660004,10.08040047,9.951120377,9.763959885,9.684080124,9.429719925,9.582479477,10.62172127,10.50175858,9.89691925,200,17,27,22,9,2002,172,271,221,99,2011,1360,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,0
48,124.1974005,163.0290411,211.5791589,286.962196,223.2780011,208.9062402,203.2042804,172.6953583,136.9721994,279.9092004,16.97256012,17.20127998,17.25891998,17.15116013,17.35708,17.12304008,16.97795998,16.73147995,16.75576012,16.61495995,26.86888,27.09504005,27.00736023,26.82491997,26.98519997,26.46531998,26.39956001,27.36551987,27.18008011,26.43963989,21.9207201,22.14815998,22.13314056,21.98803997,22.17114067,21.79417992,21.68876076,22.04850006,21.9679203,21.52729988,9.896318436,9.893758774,9.748439789,9.673761368,9.628120422,9.342281342,9.421600342,10.63404083,10.42432022,9.824680328,201,17,26,21,9,2010,170,268,219,98,2011,1550,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80.75
49,124.8862811,163.4315594,213.3490784,287.2283215,223.7611224,210.4674792,205.2109991,174.9581598,138.0650003,282.1986414,17.03668007,17.23875992,17.29819977,17.18532013,17.40188019,17.15995995,17.02183998,16.78332001,16.80944023,16.66332008,26.9611599,27.16608002,27.07779999,26.88179993,27.03523979,26.51512009,26.46312012,27.40719986,27.23252007,26.50276001,21.99892044,22.20242023,22.18800068,22.0335598,22.21856022,21.83753967,21.74247932,22.09525967,22.02097988,21.58304024,9.924480438,9.92732048,9.779600143,9.696479797,9.633359909,9.35515976,9.441280365,10.62388039,10.42307854,9.839439392,202,17,26,21,9,2023,170,269,219,98,2011,1535,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,77.5
50,127.1193195,164.629079,218.7673608,287.0195996,226.3489606,218.1468811,213.5458008,184.8188788,141.4306812,289.4342786,17.20444,17.33295998,17.37183975,17.24272011,17.50287987,17.24396004,17.11399994,16.93067986,16.94515984,16.77796013,27.18075996,27.28152008,27.15743996,26.88371994,27.03920013,26.52540009,26.55039986,27.33924011,27.25351982,26.52636002,22.1925993,22.30724049,22.26463985,22.06322002,22.27103996,21.88467979,21.83220005,22.13496017,22.09933949,21.65215969,9.976320267,9.948560715,9.785600662,9.641000748,9.536319733,9.281440735,9.43639946,10.40856171,10.30835915,9.748399735,207,17,26,22,9,2071,171,269,220,98,2011,1514,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2011,0
51,159.3999219,197.6706812,281.8420825,223.9605194,206.1047607,203.4964417,161.0327203,133.1909604,262.6943188,315.7681201,16.96820007,17.03804016,16.97275993,17.11284004,16.95291992,16.82892014,16.51151993,16.53315998,16.37779984,16.35852001,26.73639984,26.60972015,26.50611992,26.61964012,26.09132011,26.05004005,27.07991989,26.79623993,26.08955994,25.62456009,21.85230064,21.8238802,21.73943996,21.8662405,21.52211952,21.43947983,21.7957201,21.66469955,21.23367977,20.99153996,9.768199921,9.571680069,9.533361435,9.506799698,9.138401031,9.221118927,10.56839943,10.2630806,9.711759567,9.266038895,214,16,26,21,9,2145,167,264,215,96,2011,1652,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.5
52,124.582919,162.8965582,199.7548804,286.620719,237.8247998,229.8272382,239.8517212,193.2912006,147.1652795,276.4637976,16.79316002,17.03191994,17.02171989,16.87432007,17.10139992,16.95064018,16.79099983,16.63899994,16.62675995,16.43792007,26.18539993,26.50020004,26.25076012,26.11080025,26.23007996,25.82195992,25.76936005,26.60852005,26.39383987,25.67256004,21.48927975,21.76605988,21.63624001,21.49256039,21.66574001,21.38630009,21.28017998,21.62376022,21.51030064,21.05523968,9.392240524,9.468280792,9.229042053,9.236478806,9.128679276,8.871320724,8.978359222,9.969520569,9.767080307,9.234640121,209,16,26,21,9,2098,168,261,214,93,2011,1447,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,0
53,127.2948004,164.5594006,218.3746008,286.3677185,226.8077979,217.2479602,213.7590784,183.0856403,142.2945612,287.6817236,17.22564011,17.36087982,17.41515991,17.28435997,17.54320007,17.2850798,17.16540009,16.97024002,16.98572006,16.81935997,27.24424004,27.34455994,27.22860008,26.95959984,27.09928001,26.57436012,26.60387993,27.43200012,27.31500008,26.61088005,22.23493958,22.35272026,22.32187939,22.12198067,22.32123947,21.92971992,21.88463974,22.20111942,22.15036011,21.71512032,10.01860046,9.983680725,9.813440323,9.675239563,9.556079865,9.289279938,9.438480377,10.46175957,10.32928085,9.791519165,206,17,27,22,9,2067,172,270,221,98,2011,1506,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,75.375
54,123.8615204,162.1166803,196.9907196,285.3407581,238.1185193,229.1124792,239.7578809,191.3070789,146.8303204,272.994043,16.73852005,16.99287994,16.97752007,16.82996002,17.0500399,16.91143974,16.74508003,16.5900399,16.57752007,16.39096008,26.06380013,26.39508018,26.13799995,26.00027992,26.11979996,25.71879997,25.66687981,26.50699997,26.28127983,25.55823998,21.40116024,21.69398022,21.55776024,21.41512012,21.58491993,21.31511974,21.2059803,21.54852009,21.42940044,20.97460079,9.325281143,9.402200699,9.160480499,9.170320511,9.069761276,8.807359695,8.921798706,9.916959763,9.703760147,9.167280197,208,16,26,21,9,2086,167,260,214,92,2011,1554,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,77.75
55,126.1979208,164.3302802,213.6770416,288.3169592,227.3753198,216.1763599,213.7547986,179.5635596,140.9469211,284.1137988,17.07263992,17.25383995,17.31607994,17.19187973,17.42115997,17.18616005,17.06480019,16.83203995,16.85500008,16.6899601,26.97763985,27.16904015,27.05783997,26.86327988,26.99607986,26.48043983,26.45275993,27.37483986,27.19095993,26.48924019,22.02513981,22.21144009,22.18696022,22.02757931,22.20862007,21.83329964,21.75878048,22.10344028,22.02297974,21.58960056,9.905000687,9.915201187,9.741760254,9.67140007,9.574920654,9.294281006,9.387960434,10.542799,10.33596039,9.799280167,205,17,26,21,9,2054,170,269,219,98,2011,1494,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82.375
56,115.4638791,154.1613196,181.1740002,267.9941193,229.0309589,215.5288,212.8943604,169.6878796,135.7975195,248.1244409,15.95164005,16.35960011,16.24139996,16.15039993,16.31811985,16.24891998,15.95479992,15.85336006,15.79891998,15.66327991,24.74647987,25.03124001,24.73435997,24.47007988,24.70564003,24.3890802,24.41488007,25.03968002,24.94343987,23.99820007,20.34905958,20.69542027,20.48787975,20.31023979,20.51187992,20.31900024,20.1848402,20.44652033,20.37117958,19.8307395,8.794838905,8.671640396,8.492959976,8.31967926,8.387521744,8.140159607,8.4600811,9.186320305,9.144519806,8.33491993,192,16,24,20,8,1929,160,246,203,85,2011,1603,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,79.25
57,120.3533194,159.0586798,189.5680389,279.221001,235.3543213,223.7531995,230.4099994,182.4298419,142.4359998,262.0607996,16.47788002,16.79740005,16.73875999,16.60391991,16.80043999,16.69688011,16.47596001,16.33860001,16.31591991,16.14915997,25.51812012,25.85179993,25.56891983,25.39580017,25.55667992,25.19551994,25.16072021,25.93067978,25.7446801,24.9347599,20.99800015,21.32459927,21.15384007,20.99985981,21.17856026,20.94620037,20.8183403,21.13463974,21.03030014,20.54195976,9.040239334,9.05439949,8.830160141,8.791879654,8.756240845,8.49864006,8.684761047,9.592079163,9.428760529,8.785598755,202,16,25,21,8,2024,165,254,210,89,2011,1653,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,81.5
58,126.307081,164.3841589,212.0215204,288.6380017,229.0442011,218.0105219,217.2145599,180.0461993,141.7707196,282.9580017,17.04132004,17.23096001,17.29576004,17.17016022,17.39547997,17.17296005,17.05751991,16.81764,16.83892006,16.66723999,26.91484009,27.12251999,27.0002401,26.82424011,26.94627991,26.43264,26.40424004,27.34196007,27.13432007,26.4464399,21.97808075,22.17674065,22.14799976,21.99720001,22.17087936,21.80280018,21.73087978,22.07980061,21.98661995,21.55683994,9.873519897,9.891559601,9.704481125,9.654079437,9.550800323,9.259679794,9.346719742,10.5243206,10.29539871,9.7791996,206,17,26,21,9,2060,170,268,219,97,2011,1449,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80.75
59,126.2035989,164.2428796,216.0835608,287.6599609,225.5112799,214.8606775,210.4530786,180.1766797,140.1932782,286.2225183,17.12875992,17.28780006,17.34272011,17.21928009,17.45767998,17.20708008,17.07816002,16.86180016,16.88587982,16.72651985,27.07408005,27.2331601,27.12900017,26.90272003,27.04940002,26.53360008,26.51647995,27.39555992,27.25340012,26.53392014,22.10141945,22.26047993,22.23585987,22.06099987,22.25354004,21.87034035,21.79731941,22.12867928,22.06964016,21.63022041,9.945320129,9.945360184,9.786279678,9.683439255,9.591720581,9.326519012,9.43832016,10.53376007,10.36752129,9.80739975,205,17,26,22,9,2051,171,269,220,98,2011,1501,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,77.75
60,126.4012802,164.2934009,216.3262811,287.4863989,225.7733209,215.1026801,211.0461218,180.3633606,140.6318799,286.2373193,17.14459999,17.30072006,17.3581601,17.23367989,17.47420013,17.22280014,17.09739998,16.88107994,16.9049601,16.74412003,27.10579994,27.25863991,27.15479996,26.92516006,27.06744011,26.54876015,26.53763985,27.41720001,27.2723201,26.55976006,22.12520027,22.27968025,22.25648022,22.07942009,22.27081966,21.88577938,21.81752014,22.14914036,22.08864021,21.65193939,9.961200714,9.957920074,9.796640396,9.691478729,9.593240738,9.325960159,9.440238953,10.53611946,10.36735916,9.815639496,205,17,26,22,9,2053,171,269,220,98,2011,1502,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,78
61,127.1385202,164.4679596,219.1306006,286.2720801,225.8891205,217.2202417,212.2940802,183.9682788,141.4115594,288.9205994,17.22859993,17.35487999,17.39696007,17.26795998,17.53031998,17.2682399,17.13935982,16.95652,16.97080002,16.80604004,27.23584007,27.32400009,27.20328011,26.91951988,27.07328011,26.55404007,26.58723991,27.37615974,27.29167999,26.56864014,22.2322197,22.33943939,22.3001194,22.09373951,22.30179977,21.91114044,21.86330032,22.16633987,22.13123989,21.68733978,10.0072403,9.969120026,9.80632019,9.65155983,9.542961121,9.285800934,9.447879791,10.41963959,10.32087898,9.762599945,206,17,27,22,9,2066,171,270,221,98,2011,1458,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2011,80.25
62,123.4275204,162.3809595,208.8170813,286.1677209,222.968559,207.0122784,201.2667615,169.3712006,135.8221597,276.0347974,16.89003998,17.15304008,17.21264,17.11328003,17.30364021,17.08327988,16.935,16.67395988,16.69527992,16.55828003,26.76436005,27.01291992,26.92351997,26.75931992,26.91939995,26.3961602,26.32160004,27.31931999,27.11179977,26.36812004,21.82719994,22.08298016,22.06807995,21.93629932,22.11151981,21.73972034,21.62829971,21.99664021,21.90353966,21.46320057,9.874320984,9.859880447,9.710878372,9.646039963,9.615758896,9.312879562,9.386600494,10.64536095,10.41651917,9.809839249,199,16,26,21,9,1993,169,267,218,98,2011,1528,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80.375
63,122.3369608,161.5311188,204.9857599,285.0426794,222.8550012,205.8883997,199.2633594,166.1609216,133.9160812,271.4368799,16.76220001,17.06248009,17.11351997,17.02400017,17.19764,16.99792015,16.8397998,16.56772003,16.58512009,16.45124023,26.56192001,26.82644012,26.72063988,26.5696801,26.73875999,26.22203995,26.14688004,27.14408005,26.93255974,26.16571976,21.66205978,21.94446087,21.91707993,21.79683971,21.96819973,21.60998058,21.49333954,21.85589981,21.75883961,21.30848026,9.799720764,9.763959885,9.607120514,9.545679092,9.541120529,9.224119186,9.307079315,10.5763588,10.34744072,9.714479446,197,16,26,21,9,1973,168,266,217,97,2011,1601,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.75
