,year,DefectosTotales,ASNM,Luminosidad,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,OrientationNum,Slope,pH_avg,org_avg,Franco,Arcilloso,Limoso,Arenoso,Cascajoso,Aroma-Fragancia,Acidez,Cuerpo,Sabor,SaborResidual,Dulzor,Uniformidad,Balance,TazaLimpia,PuntajeCatador,PuntajeTotal
473,2016,0.226424609178,1689.0,2,128.130436188,15.9561120262,25.7232760086,20.8396938801,9.76716375351,3.0,13.6983995,5.4,0.038,3,0,3,0,0,7.5,8.0,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
474,2016,0.150455927052,1596.0,0,131.7120401,16.1558480148,25.9619840164,21.0589161396,9.80613584518,5.0,19.6329994,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
475,2016,0.171079429735,1596.0,1,129.942251953,16.4148880081,26.2953359756,21.3551119804,9.8804479599,7.0,17.5550003,5.4,0.038,3,0,3,0,0,7.5,8.0,7.5,8.0,7.25,10.0,10.0,7.5,10.0,7.5,83.25
476,2016,0.0341140529532,1723.0,0,126.601100494,15.2245720139,24.7945120087,20.0095418453,9.56993951797,4.0,29.7660007,5.33333333333,0.0421666666667,3,3,3,0,0,8.0,7.5,7.5,8.0,7.0,10.0,10.0,7.5,10.0,7.5,83.0
477,2016,0.121690427699,1776.0,1,120.61695636,15.170832016,24.7050639725,19.9379479408,9.53423175812,7.0,32.6475983,5.1,0.013,3,0,3,0,0,7.25,7.0,7.0,6.5,6.5,10.0,10.0,6.5,10.0,6.5,77.25
478,2016,0.195811518325,1416.0,1,112.020648178,14.4648360252,23.8994560623,19.1821460247,9.43461999893,5.0,30.0849991,5.1,0.013,3,0,3,0,0,6.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,78.5
479,2016,0.128309572301,1813.0,2,130.871572144,15.9176959877,25.6831879807,20.8004419803,9.76549215316,5.0,28.9116993,5.4,0.038,3,0,3,0,0,7.75,8.0,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.25
480,2016,0.102851323829,1751.0,1,123.230436096,15.5060199928,25.1565920258,20.3313062191,9.65057229996,6.0,19.9932995,5.4,0.038,3,0,3,0,0,8.25,7.5,7.5,7.5,7.0,10.0,10.0,7.5,10.0,7.5,82.75
481,2016,0.0605906313646,1956.0,2,117.348088104,14.8589919892,24.3488400574,19.6039159775,9.48984794617,4.0,21.2052994,5.1,0.013,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
482,2016,0.33350305499,1644.0,1,133.19313205,16.4524559784,26.3985159531,21.4254857063,9.94605998992,2.0,28.0837002,5.33333333333,0.0421666666667,3,3,3,0,0,6.5,6.0,6.0,6.0,6.0,10.0,10.0,6.0,0.0,6.0,62.5
483,2016,0.128282828283,1662.0,2,128.883627625,15.6222680054,25.2813240204,20.4517958641,9.65905590057,8.0,19.1576996,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.5
484,2016,0.0362985685072,1857.0,1,103.165967819,14.020992012,23.4084479828,18.7147199631,9.38745613099,7.0,31.7087994,5.1,0.013,3,0,3,0,0,7.25,8.0,8.0,7.5,7.25,10.0,10.0,7.5,10.0,7.5,83.0
485,2016,0.201629327902,1758.0,2,128.641627655,16.0273680229,25.7564640503,20.8919160843,9.72909584045,1.0,8.6737003,5.1,0.013,3,0,3,0,0,8.0,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,81.5
486,2016,0.0926680244399,1707.0,1,109.582784073,14.404912014,23.831383995,19.1181479931,9.42647218705,6.0,9.6670599,5.1,0.013,3,0,3,0,0,7.5,6.5,7.0,7.25,6.5,10.0,8.0,7.0,8.0,7.0,74.75
487,2016,0.0987780040733,1385.0,1,128.09026001,17.6646519775,27.7442520294,22.7044520378,10.0796003342,2.0,31.7472992,4.15,0.01025,1,3,1,0,0,7.5,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.5
488,2016,0.0585,1885.0,2,103.840859833,14.0009799919,23.4193360367,18.710158062,9.41835613251,2.0,21.0762997,5.4,0.038,3,0,3,0,0,8.25,8.0,8.0,8.25,8.0,10.0,10.0,8.25,10.0,8.25,87.0
489,2016,0.0666666666667,1887.0,2,99.1314560242,13.7622839928,23.1223040619,18.4422941685,9.36002035141,8.0,18.2301998,5.1,0.013,3,0,3,0,0,8.25,8.25,8.0,8.5,8.25,10.0,10.0,8.0,10.0,8.0,87.25
490,2016,0.138613861386,1720.0,1,130.871572144,15.9176959877,25.6831879807,20.8004419803,9.76549215316,3.0,25.7768993,5.4,0.038,3,0,3,0,0,7.5,6.5,6.5,6.5,6.5,10.0,10.0,6.5,10.0,6.5,76.5
491,2016,0.119653767821,1479.0,1,129.24782811,17.1708760071,27.2604400406,22.2156579971,10.0895637512,5.0,28.7108994,4.15,0.01025,1,3,1,0,0,7.25,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.25
492,2016,0.0448065173116,1260.0,1,126.790503723,18.1248119812,28.1477640076,23.1362877846,10.0229516983,3.0,31.8274002,4.15,0.01025,1,3,1,0,0,7.75,6.5,7.0,6.5,6.5,10.0,10.0,6.5,10.0,6.5,77.25
493,2016,0.143584521385,1957.0,1,104.244759949,14.1190679894,23.5145520325,18.816809988,9.39548387528,4.0,30.4039001,5.1,0.013,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,6.0,7.0,6.0,7.0,71.0
494,2016,0.0805,1600.0,0,127.348660004,16.5924439888,26.5518760681,21.5721600533,9.95943202973,1.0,22.6732998,4.15,0.01025,1,3,1,0,0,7.25,7.25,7.0,7.0,7.0,10.0,10.0,7.25,10.0,7.25,80.0
495,2016,0.0147657841141,1952.0,2,107.879988113,14.568272007,24.0532959671,19.3107840538,9.48502407075,4.0,25.0849991,5.4,0.038,3,0,3,0,0,7.75,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,61.75
496,2016,0.0692708333333,1919.0,2,98.6829200287,13.6521319771,22.9982360077,18.3251840115,9.34610414505,6.0,24.1644993,5.4,0.038,3,0,3,0,0,8.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,80.0
497,2016,0.0682926829268,1717.0,1,123.183903565,15.4210480232,25.0606600494,20.2408540249,9.63961191176,6.0,20.7954006,4.15,0.01025,1,3,1,0,0,7.75,7.0,7.0,8.0,7.5,10.0,10.0,7.0,10.0,7.0,81.25
499,2016,0.0673267326733,1559.0,1,134.90034436,16.2860919686,26.137891983,21.2119918823,9.85180015564,5.0,28.3491001,5.33333333333,0.0421666666667,3,3,3,0,0,7.25,8.0,7.5,8.0,7.5,10.0,10.0,7.75,10.0,8.0,84.0
500,2016,0.0846534653465,1893.0,2,103.206620346,14.2561560287,23.6891160507,18.9726360321,9.43296012879,7.0,7.51372,5.4,0.038,3,0,3,0,0,7.5,7.5,7.75,8.0,7.75,10.0,10.0,7.5,10.0,7.5,83.5
501,2016,0.145112016293,1592.0,2,129.942251953,16.4148880081,26.2953359756,21.3551119804,9.8804479599,7.0,20.5730991,5.4,0.038,3,0,3,0,0,7.5,8.0,7.75,8.0,8.0,10.0,10.0,7.5,10.0,8.0,84.75
502,2016,0.124236252546,1750.0,2,122.322595886,15.4116679993,25.0452960663,20.228482008,9.63362817764,8.0,4.25951,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,83.0
503,2016,0.00458248472505,1689.0,2,125.648736023,15.5210560036,25.1288040085,20.3249302387,9.60774831772,7.0,26.1282997,5.1,0.013,3,0,3,0,0,8.0,8.0,8.0,8.0,7.0,10.0,10.0,7.0,10.0,7.25,83.25
504,2016,0.119117647059,1787.0,2,130.871572144,15.9176959877,25.6831879807,20.8004419803,9.76549215316,5.0,26.4934998,5.4,0.038,3,0,3,0,0,7.0,7.25,7.25,7.5,7.25,10.0,10.0,7.5,10.0,7.5,81.25
505,2016,0.089,1863.0,2,117.080751709,14.9490639954,24.4394199905,19.6942419529,9.49035596848,4.0,7.9423699,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
506,2016,0.0614634146341,1691.0,2,126.65864006,16.2471880264,26.1118839874,21.1795362473,9.86469612121,4.0,19.5508995,4.15,0.01025,1,3,1,0,0,8.0,8.0,8.0,7.75,7.5,10.0,10.0,8.0,10.0,7.75,85.0
507,2016,0.0534653465347,1707.0,2,129.104652039,15.826931961,25.5010119553,20.6639719486,9.67407979965,5.0,20.8516006,4.15,0.01025,1,3,1,0,0,7.75,7.75,7.75,8.0,7.75,10.0,10.0,7.75,10.0,8.0,84.75
508,2016,0.205193482688,1659.0,1,126.84669603,16.6330720444,26.525955986,21.579514122,9.89288406372,2.0,30.7285995,4.15,0.01025,1,3,1,0,0,7.25,8.0,8.0,7.5,7.25,10.0,10.0,7.5,10.0,7.5,83.0
509,2016,0.131487889273,1660.0,2,127.613783951,16.3527560272,26.2320599975,21.2924081802,9.87930412292,1.0,24.8024006,5.33333333333,0.0421666666667,3,3,3,0,0,8.25,8.0,8.0,8.0,7.5,10.0,10.0,7.0,10.0,7.0,83.75
510,2016,0.0146341463415,1928.0,2,102.533231888,13.9063680153,23.3336919785,18.6200300216,9.42732391357,5.0,33.1548004,5.33333333333,0.0421666666667,3,3,3,0,0,8.25,8.25,8.0,8.25,7.75,10.0,10.0,7.5,10.0,8.0,86.0
511,2016,0.141374196738,1632.0,1,122.217919708,16.5215799866,26.3823040237,21.451941967,9.86072406769,3.0,18.8773003,5.1,0.013,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
512,2016,0.178447849728,1674.0,1,123.844900467,16.0094759636,25.7337199554,20.8715978622,9.724243927,6.0,21.1039009,5.1,0.013,3,0,3,0,0,6.5,6.25,6.5,7.0,6.5,10.0,10.0,6.0,10.0,6.25,75.0
513,2016,0.0708737864078,1751.0,1,118.576692123,15.2654839783,24.8144279709,20.0399558544,9.54894380569,6.0,7.1838198,5.1,0.013,3,0,3,0,0,7.75,7.0,7.0,6.0,7.0,10.0,10.0,7.0,10.0,6.0,77.75
514,2016,0.10625,1737.0,1,123.51334787,15.752179985,25.4047279968,20.5784538746,9.65254774093,4.0,26.7693005,5.1,0.013,3,0,3,0,0,8.25,8.0,8.0,8.0,7.5,10.0,10.0,7.0,10.0,7.0,83.75
516,2016,0.1298828125,1719.0,1,124.180487915,16.2138600273,26.0409200134,21.1273900032,9.82706050873,3.0,18.6989002,5.4,0.038,3,0,3,0,0,7.5,7.0,7.0,7.0,7.0,10.0,0.0,7.0,0.0,7.0,59.5
517,2016,0.0826323602177,1840.0,0,100.683035919,13.7989520187,23.2191039963,18.5090280056,9.42015199661,5.0,16.6361008,5.33333333333,0.0421666666667,3,3,3,0,0,7.75,7.5,7.0,7.5,7.0,6.0,6.0,7.0,6.0,7.0,68.75
518,2016,0.0785961443401,1633.0,1,127.94281546,15.710231987,25.3992919998,20.5547619343,9.68906011581,5.0,27.1466999,5.33333333333,0.0421666666667,3,3,3,0,0,7.75,7.0,7.0,7.75,7.0,0.0,10.0,7.0,0.0,7.0,60.5
519,2016,0.0726643598616,1641.0,2,123.844900467,16.0094759636,25.7337199554,20.8715978622,9.724243927,7.0,12.1076002,5.1,0.013,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,0.0,10.0,7.0,0.0,7.0,59.0
520,2016,0.0693396226415,1517.0,2,180.852780273,17.2595360108,27.4288040161,22.3441701889,10.1692680359,5.0,26.4934998,5.4,0.038,3,0,3,0,0,7.75,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,81.25
521,2016,0.0459652706844,1400.0,2,168.491812225,17.7380760498,27.9803159714,22.8591961861,10.2422399521,8.0,15.2292995,5.625,0.02175,3,3,3,0,0,8.0,8.25,8.0,8.25,8.0,10.0,10.0,8.0,10.0,8.25,86.75
522,2016,0.0401960784314,1543.0,2,178.48990387,17.1424120178,27.2517080231,22.1970601082,10.1092962265,1.0,15.0316,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,67.0
523,2016,0.122222222222,1658.0,2,180.428195862,16.6116480217,26.3723199463,21.4919838905,9.76067180634,4.0,10.4778004,5.625,0.02175,3,3,3,0,0,7.0,7.25,7.0,7.0,7.0,10.0,8.0,7.0,8.0,7.0,75.25
524,2016,0.115196078431,1452.0,2,177.971039948,17.2058800583,27.330944046,22.2684122085,10.1250637054,7.0,18.8773003,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.75,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,83.25
525,2016,0.111280487805,1533.0,2,176.053687744,17.513776001,27.750776062,22.6322760582,10.2370000839,2.0,20.8516006,5.4,0.038,3,0,3,0,0,8.0,8.25,8.0,8.25,8.25,10.0,10.0,8.0,10.0,8.0,86.75
526,2016,0.0638945233266,1686.0,2,169.444076416,16.019932003,25.6326999664,20.8263158798,9.61276779174,7.0,19.3281994,5.4,0.038,3,0,3,0,0,8.25,8.25,8.25,8.25,8.25,10.0,10.0,8.25,10.0,8.25,87.75
527,2016,0.149822244794,1387.0,2,175.557976257,17.3376080017,27.5215759811,22.4295919418,10.1839679718,1.0,15.9849005,5.33333333333,0.0421666666667,3,3,3,0,0,7.5,7.5,8.0,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
528,2016,0.0288065843621,1404.0,1,171.979316406,17.5569999695,27.790396019,22.6736979485,10.2333959579,8.0,28.5382996,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,73.0
529,2016,0.0489266100849,1494.0,2,179.111356171,17.3969279861,27.5986519775,22.4977899551,10.2017238617,8.0,20.8192005,5.625,0.02175,3,3,3,0,0,8.0,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,8.0,85.75
530,2016,0.121065375303,1619.0,2,177.17496817,16.5255639534,26.2732200089,21.3993920326,9.74765605926,5.0,12.7068996,5.4,0.038,3,0,3,0,0,7.0,7.25,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,81.75
531,2016,0.144371529531,1432.0,2,165.593664307,17.7990840073,28.0466159973,22.9228500366,10.2475326538,1.0,14.6435003,5.33333333333,0.0421666666667,3,3,3,0,0,7.25,7.0,6.5,6.5,6.5,10.0,10.0,6.5,10.0,6.5,76.75
532,2016,0.0681818181818,1518.0,2,187.23423172,17.0942559738,27.1311160583,22.1126860619,10.036860466,7.0,18.6264,5.625,0.02175,3,3,3,0,0,7.75,7.5,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,83.25
533,2016,0.200530503979,1456.0,2,172.549688599,17.5050439377,27.7337440186,22.6193938255,10.2286996841,3.0,27.3988991,5.625,0.02175,3,3,3,0,0,8.0,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
534,2016,0.0242214532872,1500.0,2,187.23423172,17.0942559738,27.1311160583,22.1126860619,10.036860466,8.0,31.0709991,5.625,0.02175,3,3,3,0,0,7.75,8.0,7.75,8.0,7.75,10.0,10.0,7.75,10.0,8.0,85.0
535,2016,0.149191444966,1551.0,2,175.965939606,17.0020880508,27.0337959442,22.0179419517,10.0317075729,7.0,7.1617498,5.4,0.038,3,0,3,0,0,6.75,7.0,7.0,7.0,6.75,10.0,10.0,7.0,10.0,7.0,78.5
536,2016,0.0561277033986,1455.0,2,180.062948395,16.8998040695,26.8529000015,21.8763520241,9.95309581757,8.0,11.7627001,5.33333333333,0.0421666666667,3,3,3,0,0,7.75,8.0,7.75,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.5
537,2016,0.127565982405,1503.0,2,179.135379944,16.7572639923,26.625463974,21.6913639069,9.86819992066,5.0,11.5306997,5.33333333333,0.0421666666667,3,3,3,0,0,8.0,8.0,7.5,8.0,7.5,10.0,10.0,7.5,10.0,8.0,84.5
538,2016,0.189417989418,1462.0,2,181.523504455,17.1201159821,27.2162799835,22.1681979179,10.0961641312,2.0,42.100399,5.4,0.038,3,0,3,0,0,8.25,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,8.0,86.0
539,2016,0.0868248359414,1338.0,2,169.684815948,17.5576759643,27.780692009,22.6691840172,10.2230157852,1.0,12.8488998,5.625,0.02175,3,3,3,0,0,7.75,7.0,7.0,7.0,7.0,10.0,10.0,7.0,0.0,7.0,69.75
540,2016,0.0364711680631,1621.0,2,180.428195862,16.6116480217,26.3723199463,21.4919838905,9.76067180634,3.0,23.8687,5.625,0.02175,3,3,3,0,0,7.75,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.75
541,2016,0.016210739615,1753.0,2,169.606956177,16.0272399979,25.6384960098,20.8328682423,9.61125631332,1.0,23.2213001,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
542,2016,0.230540406544,1597.0,2,186.94923584,17.1675079575,27.2570680466,22.2122879028,10.0895599365,2.0,16.7569008,5.625,0.02175,3,3,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
543,2016,0.188288743059,1502.0,2,174.905684448,17.2858160095,27.4514639893,22.3686398506,10.1656480789,5.0,8.6071701,5.4,0.038,3,0,3,0,0,6.0,6.0,7.0,6.0,7.0,10.0,10.0,6.0,0.0,6.0,64.0
544,2016,0.0744416873449,1462.0,2,172.816304352,17.3523320007,27.5453280258,22.4488298416,10.1929958343,1.0,12.1493998,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,8.0,6.0,8.0,6.0,73.0
545,2016,0.0851377952756,1552.0,2,181.523504455,17.1201159821,27.2162799835,22.1681979179,10.0961641312,5.0,15.0740004,5.4,0.038,3,0,3,0,0,8.0,7.5,7.25,7.5,7.25,10.0,10.0,7.0,10.0,7.25,81.75
546,2016,0.222050489438,1635.0,2,178.132900177,16.5233199844,26.2663240128,21.3948221207,9.74300384521,1.0,9.7578001,5.4,0.038,3,0,3,0,0,8.0,8.0,7.5,8.0,7.5,10.0,10.0,8.0,10.0,8.0,85.0
547,2016,0.0473107569721,1395.0,2,174.100108002,17.4811880417,27.6814960861,22.5813422203,10.2003080368,8.0,26.9127998,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,6.5,7.5,6.5,6.5,10.0,10.0,6.0,0.0,6.0,66.0
548,2016,0.024727992087,1703.0,2,179.095872315,16.5979239883,26.381555954,21.4897400856,9.78363208771,1.0,24.8960991,5.4,0.038,3,0,3,0,0,7.0,7.75,7.5,8.0,7.75,10.0,10.0,7.5,10.0,7.5,83.0
549,2016,0.0095717884131,1515.0,2,180.934684326,16.8823080139,26.8177400208,21.8500238419,9.93543205262,7.0,18.8649006,5.4,0.038,3,0,3,0,0,7.5,8.0,8.0,8.0,8.0,10.0,10.0,7.5,10.0,8.0,85.0
550,2016,0.0700197238659,1466.0,2,176.053687744,17.513776001,27.750776062,22.6322760582,10.2370000839,3.0,22.4181995,5.625,0.02175,3,3,3,0,0,7.5,8.0,7.5,7.75,7.5,10.0,10.0,7.5,10.0,7.5,83.25
551,2016,0.19978689398,1503.0,2,178.333068176,17.3047600098,27.4894080048,22.3970843315,10.1846483231,1.0,12.4296999,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.2,7.0,7.25,10.0,10.0,7.0,10.0,7.0,79.45
552,2016,0.0721857647653,1439.0,2,172.549688599,17.5050439377,27.7337440186,22.6193938255,10.2286996841,4.0,20.6366005,5.625,0.02175,3,3,3,0,0,7.5,7.0,7.0,7.0,6.0,10.0,1.0,7.0,10.0,7.0,69.5
553,2016,0.0491803278689,1814.0,2,127.783679901,14.9261199722,24.3114239616,19.6187718868,9.38530397416,6.0,24.0471992,5.4,0.038,3,0,3,0,0,7.75,8.0,7.75,8.0,7.75,10.0,10.0,8.0,10.0,8.0,85.25
554,2016,0.0374199901526,1780.0,2,136.870860016,15.739623951,25.2407480316,20.490185833,9.50112361908,1.0,16.7397003,5.4,0.038,3,0,3,0,0,7.75,7.25,7.5,8.0,7.25,10.0,10.0,7.25,10.0,7.5,82.5
555,2016,0.103291139241,1723.0,2,134.330683929,15.2699599953,24.7083519745,19.9891561031,9.43839197159,8.0,20.2915993,5.625,0.02175,3,3,3,0,0,7.5,7.25,7.0,7.25,7.0,10.0,10.0,7.0,10.0,7.25,80.25
556,2016,0.0216962524655,1673.0,1,141.926768128,16.7185240097,26.5010120163,21.6097680092,9.78248805999,2.0,40.6851997,5.625,0.02175,3,3,3,0,0,8.0,8.0,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,84.0
557,2016,0.0192592592593,1895.0,1,129.64911586,15.5870680008,25.0316800079,20.3093740463,9.44461212159,1.0,27.8223991,5.7,0.081,3,3,0,0,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,60.0
558,2016,0.0248780487805,1993.0,2,119.810867935,14.289423996,23.6127839661,18.9511039257,9.32335977555,1.0,22.3323002,5.7,0.081,3,3,0,0,3,7.5,5.5,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,59.0
559,2016,0.192600101368,1850.0,2,129.64911586,15.5870680008,25.0316800079,20.3093740463,9.44461212159,1.0,25.7453003,5.7,0.081,3,3,0,0,3,8.0,8.0,7.5,8.0,7.5,10.0,10.0,7.75,10.0,8.0,84.75
560,2016,0.117617617618,1550.0,2,142.937499573,16.4330440369,26.1389839706,21.2860139847,9.70594024659,6.0,25.6261997,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,0.0,7.0,69.0
561,2016,0.0316423907584,1566.0,2,132.369412201,15.6649919586,25.1336840286,20.399338007,9.46869192124,4.0,36.2947998,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.5,81.75
562,2016,0.12763868434,1441.0,2,136.683319855,17.5045120316,27.3868079605,22.4456600189,9.88229637146,1.0,24.1592999,5.625,0.02175,3,3,3,0,0,7.5,7.5,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,83.0
563,2016,0.139384920635,1700.0,2,138.901252075,15.624355999,25.1251999969,20.3747781754,9.50084419251,8.0,7.51372,5.625,0.02175,3,3,3,0,0,8.0,8.0,8.0,8.0,7.5,10.0,10.0,7.75,10.0,7.75,85.0
564,2016,0.0566129819424,1595.0,2,133.67226001,16.257371933,25.8606840286,21.059028101,9.60331220627,2.0,22.0874996,5.6,0.026,3,3,3,0,0,7.25,7.25,7.25,7.25,7.0,10.0,10.0,7.0,10.0,7.0,80.0
565,2016,0.0657830142366,1904.0,2,134.753083862,15.2712999573,24.7092559891,19.9902780056,9.43795595169,2.0,40.5087013,5.4,0.038,3,0,3,0,0,7.5,8.0,7.5,8.0,7.5,10.0,10.0,7.75,10.0,8.0,84.25
566,2016,0.0830903790087,1800.0,2,124.896079559,14.7827360001,24.1342159996,19.4584758758,9.35148010253,7.0,20.2378006,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
567,2016,0.150482968988,1644.0,2,141.926768128,16.7185240097,26.5010120163,21.6097680092,9.78248805999,2.0,54.0951996,5.625,0.02175,3,3,3,0,0,7.25,8.0,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.25,81.75
568,2016,0.323606044815,1804.0,2,131.034764038,15.0186800003,24.4250599823,19.7218701363,9.40637989044,7.0,21.1926994,5.4,0.038,3,0,3,0,0,7.5,7.5,8.0,7.75,7.5,10.0,10.0,7.5,10.0,7.5,83.25
569,2016,0.125795398923,1624.0,2,138.901252075,15.624355999,25.1251999969,20.3747781754,9.50084419251,7.0,18.0669994,5.625,0.02175,3,3,3,0,0,7.5,7.0,7.25,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.75
571,2016,0.148615832929,1550.0,2,140.570216308,17.0964520073,26.9629440003,22.0296980858,9.86649227143,4.0,18.2120991,5.625,0.02175,3,3,3,0,0,8.0,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,7.75,85.5
572,2016,0.204101096805,1654.0,2,140.579299927,15.7727320213,25.3052360001,20.5389840603,9.53250436783,3.0,25.4820995,5.625,0.02175,3,3,3,0,0,7.0,7.25,7.25,7.25,7.25,10.0,8.0,7.25,8.0,7.25,76.5
573,2016,0.0345508390918,1936.0,2,119.561123993,14.2054120026,23.532179966,18.8687959671,9.32676811218,2.0,38.2178993,5.7,0.081,3,3,0,0,3,8.0,8.0,8.0,8.0,7.5,10.0,10.0,7.5,10.0,7.75,84.75
574,2016,0.0997481108312,1500.0,1,132.553864044,16.4248039742,26.0631360016,21.243969965,9.63833189011,8.0,30.7985001,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
575,2016,0.128622267412,1433.0,2,138.722600067,17.7063840561,27.6297680283,22.6680760384,9.92338428498,1.0,21.4395008,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.0,6.75,7.0,10.0,10.0,7.0,10.0,7.0,78.75
576,2016,0.0421836228288,1814.0,2,129.816035889,16.2346120643,25.8073200683,21.02096591,9.5727074623,5.0,15.3413,5.7,0.081,3,3,0,0,3,8.25,8.25,8.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,86.5
577,2016,0.112154150198,1545.0,1,134.551460052,15.5562720451,25.0215919723,20.2889319897,9.4653199196,6.0,19.3782005,5.625,0.02175,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,6.0,7.0,6.0,7.0,71.0
578,2016,0.198559670782,1357.0,2,134.934720001,17.7363199844,27.5976160126,22.6669679642,9.86129646302,1.0,27.9500999,5.6,0.026,3,3,3,0,0,7.25,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,80.75
579,2016,0.182511438739,1670.0,2,123.285427948,14.4565519943,23.8033919868,19.1299720287,9.34684000015,5.0,15.9057999,5.35,0.0523333333333,3,3,3,0,1,7.0,8.0,7.25,8.0,7.25,10.0,10.0,7.5,10.0,7.5,82.5
580,2016,0.089276552078,1922.0,1,133.330016418,15.625300003,25.1016359558,20.3634679318,9.47633562088,2.0,14.8175001,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,8.0,8.0,7.5,10.0,10.0,7.75,10.0,7.75,84.5
581,2016,0.106162610047,1596.0,1,140.393539978,16.6199640617,26.37241996,21.4961917877,9.7524559021,2.0,27.8516998,5.4,0.038,3,0,3,0,0,8.0,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,8.0,85.75
582,2016,0.126187961985,1821.0,1,131.726576263,16.2180999985,25.7989359284,21.008518219,9.58083572388,1.0,29.0830002,5.7,0.081,3,3,0,0,3,7.75,7.5,8.0,7.5,7.5,10.0,8.0,7.5,8.0,7.5,79.25
583,2016,0.100204498978,1900.0,1,133.722907776,16.2288239975,25.8252519913,21.027038002,9.59642753601,4.0,21.8710995,5.7,0.081,3,3,0,0,3,7.75,8.0,7.5,7.5,7.25,8.0,8.0,7.5,8.0,7.5,77.0
584,2016,0.197582764057,1704.0,2,131.99548819,15.9824400177,25.5105200043,20.7464798927,9.52807979583,3.0,17.5846996,5.6,0.026,3,3,3,0,0,7.5,8.0,8.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,85.5
