"","SICA","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec7","dtr3","dtr6","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Arenoso","Cascajoso","PuntajeTotal"
"583",6604500377,0.100204498978,1900,1,126.048839722,204.667959595,174.303919067,120.897280273,117.432000427,8.69723892212,10.2045993805,137.4539948,21.8710995,5.7,0.081,3,3,0,3,77
"584",6604502406,0.197582764057,1704,2,123.939520569,201.762680664,174.097080688,123.049359741,113.53296051,8.54796028137,10.1803598404,85.6013031,17.5846996,5.6,0.026,3,3,0,0,85.5
"585",6604502694,0.212811011117,1655,2,214.065479736,175.363640747,114.585799866,77.4103204346,182.668361206,9.48092079163,9.5373210907,196.3899994,26.6798992,5.625,0.02175,3,3,0,0,83
"586",6604500343,0.17522032141,1657,2,205.818518677,168.187442017,116.497800598,75.2724795532,171.370440674,9.47640037537,9.36404037476,69.4440002,15.4777002,5.6,0.026,3,3,0,0,80
"587",6604502604,0.329048843188,1710,2,205.229518433,181.627678833,122.523519897,79.4142800903,169.555598755,9.25724029541,9.19200134277,86.2686005,20.4806004,5.4,0.038,3,0,0,0,84.25
"588",6604502108,0.203205791107,1603,2,216.353600464,166.321080933,109.48900116,76.3413601685,188.572918701,9.57759857178,9.70308113098,101.9209976,36.6964989,5.625,0.02175,3,3,0,0,72.75
"589",6604500646,0.0687405920723,1853,1,186.102238159,172.51407959,119.184281006,76.5541601563,139.439520569,9.13659954071,8.61363983154,221.878006,17.5144005,5.4,0.038,3,0,0,0,73
"590",6604502599,0.125451729479,1609,1,203.60868103,182.534680786,124.862400208,79.4390805054,163.914439697,9.23047924042,9.03623962402,0,0,5.625,0.02175,3,3,0,0,83
"591",6604501015,0.12633723892,1561,2,135.296600037,219.230600586,166.602401123,108.672719421,136.899639893,9.03959846497,10.2464408875,147.0950012,26.2054005,5.625,0.02175,3,3,0,0,79.5
"592",6604500963,0.213380638621,1575,1,216.353600464,166.321080933,109.48900116,76.3413601685,188.572918701,9.57759857178,9.70308113098,50.469101,28.4137001,5.625,0.02175,3,3,0,0,81.25
"593",6604502475,0.0375360923965,1894,2,199.110878906,165.24119873,119.448360291,74.5759603882,163.258839111,9.359998703,9.24111938477,100.6460037,28.7332993,5.7,0.081,3,3,0,3,73
"594",6604501427,0.0887139107612,1596,1,204.46144104,166.358837891,116.46407959,74.9246807861,170.175879517,9.46059989929,9.36339950562,25.2404995,32.0887985,5.6,0.026,3,3,0,0,79.25
"595",6604501724,0.156991418476,1801,2,214.254400635,186.425358887,120.676519775,79.6097607422,178.755599365,9.40240097046,9.33151817322,21.6660004,17.6518993,5.4,0.038,3,0,0,0,83
"596",6604502196,0.205193482688,1589,2,201.77684021,169.668320312,120.187600403,75.447600708,165.025400391,9.3657989502,9.22799873352,274.6740112,32.8739014,5.6,0.026,3,3,0,0,83.5
"597",6604501980,0.1215,1737,0,202.678919678,164.122319946,116.477680054,74.4914001465,168.536199951,9.44711875916,9.3559589386,94.5378036,27.1147995,5.6,0.026,3,3,0,0,80.75
"598",6604501058,0.228676085819,1753,2,211.581239624,192.511439209,125.421119385,81.6853997803,172.381079712,9.29636001587,9.1195602417,104.8759995,28.2148991,5.4,0.038,3,0,0,0,80
"599",6604500258,0.269270298047,1621,2,208.359480591,169.526278076,114.750400391,75.9460800171,176.563759155,9.44120025635,9.50184059143,96.3402023,10.3938999,5.625,0.02175,3,3,0,0,83.5
"600",6604501254,0.0241723594325,1689,2,189.025240479,166.693760986,122.37631958,75.6660394287,147.221600952,9.11371994019,8.78108024597,232.5390015,21.4540005,5.7,0.081,3,3,0,3,84.25
"601",6604502067,0.0682610861983,1777,2,205.818518677,168.187442017,116.497800598,75.2724795532,171.370440674,9.47640037537,9.36404037476,338.3250122,34.2182007,5.6,0.026,3,3,0,0,84.5
"602",6604502491,0.473412493547,1383,2,215.984598999,143.642120667,99.2592401123,77.6295602417,212.494680786,9.68040084839,10.1851997375,0,0,5.4,0.038,3,0,0,0,87.25
"603",6604502176,0.0584210526316,1604,1,204.46144104,166.358837891,116.46407959,74.9246807861,170.175879517,9.46059989929,9.36339950562,46.1124001,30.5499001,5.6,0.026,3,3,0,0,81.75
"604",6604500839,0.151,1650,1,207.032359619,185.539000244,124.686000061,80.039960022,168.080839844,9.26560115814,9.1015586853,278.1300049,14.4568005,5.4,0.038,3,0,0,0,69
"605",6604502049,0.467425025853,1603,1,211.243518677,158.404320068,108.729159546,75.4358798218,184.492481079,9.60432052612,9.65487861633,106.3899994,26.6798992,5.6,0.026,3,3,0,0,79
"606",6604502620,0.126959247649,1743,1,194.837200317,174.069160156,123.964160461,77.4793200684,153.183682251,9.15543937683,8.86132049561,0,0,5.35,0.0523333333333,3,3,0,1,82
"607",6604502224,0.404,1772,2,212.337559204,185.22972168,121.1152005,79.5373193359,176.79776001,9.36811828613,9.30668067932,202.7059937,31.7660007,5.625,0.02175,3,3,0,0,67
"608",6604502157,0.0730110775428,1650,2,212.41276062,191.581520996,124.649519653,81.2881204224,174.010639648,9.31755828857,9.16703987122,100.125,24.7453003,5.625,0.02175,3,3,0,0,83
"609",6604500147,0.0551724137931,1771,1,195.019678345,172.719841309,124.610800171,76.8957196045,152.501959839,9.16908073425,8.8517999649,259.9920044,4.0004001,5.4,0.038,3,0,0,0,83.5
"610",6604502335,0.153805774278,1643,2,210.287478638,181.747680664,120.918680115,78.3546395874,173.824678955,9.38244056702,9.28347969055,0,0,5.625,0.02175,3,3,0,0,79.75
"611",6604502299,0.0940214614205,1488,2,218.640960083,159.161399536,105.827519531,76.8516000366,196.002880249,9.66884040833,9.81987953186,317.5639954,21.0188007,5.625,0.02175,3,3,0,0,81.5
"612",6604502554,0.120323559151,1733,1,211.180200195,192.4284021,125.377601318,81.8229592896,172.253840332,9.28587913513,9.11643981934,60.0463982,28.8868999,5.625,0.02175,3,3,0,0,76.5
"613",6604502463,0.116675271038,1741,2,214.254400635,186.425358887,120.676519775,79.6097607422,178.755599365,9.40240097046,9.33151817322,297.8380127,22.1826992,5.625,0.02175,3,3,0,0,79.25
"614",6604501258,0.040404040404,1642,2,198.69460022,170.113800659,122.317080078,75.8588394165,160.964599609,9.27848052979,9.12415885925,204.6049957,25.4902,5.7,0.081,3,3,0,3,73
"615",6604500144,0.0742268041237,1810,0,185.134839478,164.400800171,120.316679993,74.625599823,138.111080017,9.1012802124,8.57636070251,227.8619995,18.9925003,5.4,0.038,3,0,0,0,73
"616",6604501337,0.135858585859,1677,2,198.444679565,164.712160645,119.583519897,74.4801196289,162.613719482,9.35168075562,9.23327827454,0,0,5.7,0.081,3,3,0,3,79
"617",6604502135,0.0743476120138,1671,2,203.60868103,182.534680786,124.862400208,79.4390805054,163.914439697,9.23047924042,9.03623962402,273.8139954,20.073,5.4,0.038,3,0,0,0,73
"618",6604501263,0.365326633166,1794,1,189.242719116,166.480800781,122.498799133,75.6277606201,147.988157959,9.11664009094,8.80272006989,218.9279938,28.4393005,5.35,0.0523333333333,3,3,0,1,75.5
"619",6604502592,0.0482347091,1531,1,208.212319946,175.058678589,118.638800049,76.5070800781,172.271122437,9.44431877136,9.32011985779,63.0197983,26.5674,5.6,0.026,3,3,0,0,65.5
"620",6604502440,0.0435,1757,1,202.472040405,176.945359497,124.027359924,77.37184021,162.590440674,9.28144073486,9.0759601593,11.3099003,4.7234902,5.6,0.026,3,3,0,0,85
"621",6668200457,0.106,1616,2,149.434720459,246.250480957,262.975441284,120.674359741,206.439998779,8.55272102356,9.96123886108,160.201004,12.1493998,5.4,0.038,3,0,0,0,74
"622",6668201215,0.0404139970429,1550,2,166.145201416,265.57,261.922519531,126.407599792,207.462720337,8.99164009094,10.2431201935,265.7640076,23.6882,5.625,0.02175,3,3,0,0,82.5
"623",6668201561,0.43661971831,1571,2,154.910839844,253.644478149,263.238480835,124.75907959,203.696879883,8.54232025146,10.0754413605,280.7130127,8.6737003,5.4,0.038,3,0,0,0,0
"624",6668202126,0.414634146341,1709,2,160.338480225,259.051919556,271.337718506,126.072239685,213.433279419,8.87479972839,10.1103191376,66.8013992,8.7695198,5.4,0.038,3,0,0,0,58
"625",6668201295,0.117991223793,1564,2,167.644160767,266.739321899,261.625118408,126.028520508,208.467520142,9.06816101074,10.2583999634,10.4375,17.3836994,5.4,0.038,3,0,0,0,70
"626",6668201566,0.182444852941,1539,2,164.429998779,263.509439087,263.130482178,125.067319946,208.339039917,8.88920021057,10.1918411255,56.9761009,10.9386997,5.4,0.038,3,0,0,0,49
"627",6668200474,0.0495449949444,1760,2,146.341279297,242.982680054,263.272719727,123.241040039,203.240719604,8.51359939575,9.96451950073,35.2176018,9.5699701,5.1,0.013,3,0,0,0,79
"628",6668200700,0.108263598326,1666,0,137.601679993,230.541599731,253.524720459,118.70815918,197.067560425,8.51431846619,9.87891960144,145.4369965,12.4823999,5.4,0.038,3,0,0,0,77
"629",6668201848,0.0882638215325,1789,2,136.618158875,229.520559692,253.294680176,120.216799011,195.743361206,8.54867935181,9.89563941956,276.1700134,31.0926991,5.41666666667,0.0498333333333,3,0,2,0,79
"630",6668201467,0,1519,2,154.910839844,253.644478149,263.238480835,124.75907959,203.696879883,8.54232025146,10.0754413605,303.5180054,20.5137005,5.625,0.02175,3,3,0,0,79
"631",6668202135,0.0725209669462,1499,2,170.064839478,268.124960938,264.240758667,125.823119812,212.42407959,9.23975944519,10.2795600891,6.95296,26.655899,5.4,0.038,3,0,0,0,68
"632",6668200421,0.151319064211,1552,2,166.53355957,264.369881592,268.760597534,124.539241028,215.430839233,9.10292053223,10.1890010834,111.9909973,24.4361,5.4,0.038,3,0,0,0,79
"633",6668200052,0.126799814213,1502,2,170.342518921,267.301279297,264.948362427,124.992399597,214.203238525,9.32908058167,10.2824802399,54.1623001,10.1984997,5.4,0.038,3,0,0,0,79.25
"634",6668201994,0.0847540185095,1652,2,164.429998779,263.509439087,263.130482178,125.067319946,208.339039917,8.88920021057,10.1918411255,357.5809937,16.0604992,5.4,0.038,3,0,0,0,79
"635",6668201753,0,1791,2,144.334240112,240.551439819,261.37104248,122.863279114,200.667639771,8.44299888611,9.95079994202,359.4330139,22.2537003,5.4,0.038,3,0,0,0,79
"636",6668201984,0.115030674847,1408,2,163.1881604,262.683677979,263.930681152,126.290960693,207.365480347,8.84523963928,10.1909618378,252.378006,19.8649998,5.625,0.02175,3,3,0,0,75
"637",6668202124,0.0398740818468,1829,2,130.437999573,222.606040039,247.583359375,125.563120728,186.62104126,8.55060005188,10.0078411102,136.4880066,23.8118,5.4,0.038,3,0,0,0,83
"638",6668201085,0.0519031141869,1810,2,98.6717993164,169.782679443,199.607200928,115.460679626,147.268160095,8.92284011841,10.1366004944,227.2599945,23.5456009,5.41666666667,0.0498333333333,3,0,2,0,78
"639",6668200259,0.10358974359,1639,1,156.56500061,255.195921021,267.271958008,124.361479797,209.017199707,8.65912055969,10.0612392426,348.4079895,17.8780994,4.15,0.01025,1,3,0,0,79
"640",6668200116,0.25,1400,2,167.750360107,266.205361938,250.801399536,124.072519836,202.033961182,9.13403892517,10.3052005768,176.4790039,27.8181992,5.625,0.02175,3,3,0,0,81.75
"641",6668201220,0.104334677419,1744,2,134.076121216,227.583840332,251.150518799,123.978120728,185.815198669,8.24836063385,9.9708404541,164.5670013,34.4127998,5.4,0.038,3,0,0,0,80.75
"642",6668201160,0.0682926829268,1680,2,141.937239685,237.9831604,258.508040771,124.277839355,194.868079834,8.31859970093,9.97528076172,90.4657974,26.4874992,5.4,0.038,3,0,0,0,84.75
"643",6668201356,0.06,1766,2,135.138080444,226.512241821,248.852439575,116.50019989,195.26211792,8.55768013,9.85667991638,0,0,5.41666666667,0.0498333333333,3,0,2,0,83
"644",6668200226,0.153225806452,1656,2,162.550159302,261.461517944,270.026038208,125.743800354,213.186079712,8.89263916016,10.1371593475,350.394989,14.9530001,5.4,0.038,3,0,0,0,82.75
"645",6668200070,0.0655241935484,1517,2,171.619921265,266.213838501,256.28788269,124.741920166,208.578439941,9.58188056946,10.3716011047,107.4469986,16.5548992,5.4,0.038,3,0,0,0,81.25
"646",6668201093,0.0756048387097,1536,2,162.240720215,262.081401978,266.833399658,127.833279114,208.284398804,8.84039878845,10.1872806549,252.095993,15.4681997,5.625,0.02175,3,3,0,0,79
"647",6668200725,0.0294117647059,1498,2,170.830720215,267.348482056,265.75380127,127.117880249,213.5990802,9.45712089539,10.3218002319,63.0042,13.5481005,5.4,0.038,3,0,0,0,82.25
"648",6668200674,0.111391129032,1661,2,150.443759766,247.534719849,266.046640625,122.980960083,207.99407959,8.64936065674,9.9869594574,18.4349003,4.3954201,5.4,0.038,3,0,0,0,79.25
"649",6668201323,0.177923387097,1597,2,164.977601318,263.749160767,258.355562134,124.09532074,205.51987915,8.91704177856,10.2172393799,109.9039993,26.5554008,5.4,0.038,3,0,0,0,80
"650",6657200859,0.0511336227689,1024,0,125.60703949,194.301401367,146.385720215,114.484239502,114.178479919,9.04164123535,9.90436172485,43.152401,19.5650005,5.35,0.0523333333333,3,3,0,1,82.5
"651",6657201132,0.0514958312898,1616,1,122.358439941,190.847519531,156.965480347,121.703040466,103.578358765,9.02227973938,10.029001236,141.4420013,19.6702995,5.35,0.0523333333333,3,3,0,1,79
"652",6657201009,0.00782013685239,1972,2,104.488320007,177.707479248,150.974680176,117.366960144,87.6653590393,8.07260036469,9.96932029724,324.743988,29.9200993,5.35,0.0523333333333,3,3,0,1,82.5
"653",6657200284,0.0481986368062,935,2,144.282918701,205.216760254,210.565321655,155.834240112,185.216720581,7.17884063721,9.30836105347,219.5599976,6.8912101,5.35,0.0523333333333,3,3,0,1,79
"654",6657200610,0.0169245647969,1524,2,124.086760254,193.324840088,151.127201538,116.928160095,108.635480347,9.14604187012,10.0163211823,180,1.39241,5.35,0.0523333333333,3,3,0,1,78.5
"655",6657201053,0.0623791102515,1047,1,129.307200317,197.186999512,172.95828125,131.225400391,163.014319458,7.21739959717,9.23128128052,192.9949951,3.09378,5.35,0.0523333333333,3,3,0,1,79
"656",6657201045,0.00537109375,1748,2,116.364679871,182.407481079,153.286679687,123.876719055,94.3354397583,8.63248062134,9.85595989227,167.6990051,28.8750992,5.35,0.0523333333333,3,3,0,1,82.5
"657",6604502448,0.0269582909461,1772,2,80.8070799255,116.688520508,197.179519653,178.840841064,92.8867999268,8.5710401535,11.0620794296,151.9660034,19.4636002,5.4,0.038,3,0,0,0,82.5
"658",6617000754,0.113624937154,1609,2,112.152160645,157.677678833,257.190040894,272.994841309,115.923919983,9.82228088379,10.7351608276,270,7.3864598,5.4,0.038,3,0,0,0,81
"659",6617001026,0.0277078085642,1478,2,105.973840332,153.713118286,252.786360474,272.426158447,114.441960144,9.85704040527,10.736120224,187.5240021,33.0129013,5.4,0.038,3,0,0,0,81
"660",6617001224,0.00836614173228,1757,2,117.920839539,204.782559204,230.486960449,122.871160278,169.996519165,8.47867965698,10.0269203186,48.5035019,29.3582993,5.4,0.038,3,0,0,0,82
"661",6617000735,0.133198789102,1555,2,160.901598511,260.914280396,273.704121094,131.623919373,211.271600342,8.99228096008,10.2054786682,167.9889984,21.2726002,5.4,0.038,3,0,0,0,80
"662",6617000943,0.0267639902676,1824,2,138.001719971,232.835839844,256.619679565,126.248320312,194.312999268,8.51983833313,10.0035190582,184.6349945,8.55233,5.4,0.038,3,0,0,0,82
"663",6617000962,0.0316265060241,1703,2,136.93131958,231.459398804,255.646558228,126.956040649,193.253760376,8.5496006012,10.0221595764,26.1753006,14.9134998,5.4,0.038,3,0,0,0,83
"664",6600103496,0.0446194225722,1449,2,162.36539978,263.077518921,261.96447998,131.376040344,201.737958984,9.08455848694,10.3212795258,182.4900055,20.4584999,5.4,0.038,3,0,0,0,76
"665",6617000071,0.116233447769,1644,2,157.959238892,257.544358521,266.717720337,127.793199463,206.158959961,8.69056129456,10.1405181885,0,0,5.625,0.02175,3,3,0,0,83
"666",6617000714,0.0629190304281,1594,2,152.300880127,250.707720337,269.236800537,128.01019989,207.390719604,8.70575904846,10.0730800629,354.8059998,15.0283003,5.4,0.038,3,0,0,0,77.5
"667",6617000282,0.0466143277723,1786,2,136.302479248,230.933118896,253.597921143,126.15447998,187.380360107,8.2701997757,10.0134410858,63.1380997,34.9665985,5.4,0.038,3,0,0,0,84.25
"668",6600102246,0.0809595202399,1620,2,118.276480408,205.257799683,230.697759399,124.87907959,170.551118774,8.52295970917,10.0841598511,248.7489929,8.8936195,5.4,0.038,3,0,0,0,82
"669",6617000069,0.0237173281704,1714,2,152.289320679,251.05736084,264.52512085,127.120360718,202.177921143,8.51608085632,10.0838012695,334.1789856,7.9423699,5.4,0.038,3,0,0,0,80.75
"670",6617000218,0.279329608939,1701,2,148.885239868,247.042721558,264.320322876,127.790399475,200.806400757,8.49523925781,10.0679206848,45,16.2877998,5.4,0.038,3,0,0,0,83
"671",6617001153,0.0709219858156,1597,2,162.506920776,262.555921021,272.146600952,130.321720886,211.466279907,8.96672058105,10.2031993866,167.0050049,3.09378,5.4,0.038,3,0,0,0,82.5
"672",6617001534,0.0205444273241,1593,2,134.949680481,228.778479004,253.225278931,124.653598938,189.096079712,8.34415912628,9.96992111206,198.4349976,15.0577002,5.4,0.038,3,0,0,0,82.5
"673",6617000738,0.614155251142,1624,2,140.637521362,236.282360229,259.285080566,126.231480408,196.795360718,8.51140022278,10.0022392273,272.8619995,17.9780998,5.4,0.038,3,0,0,0,83.25
"674",6617001185,0.0297079556898,1680,2,125.572279968,215.749000854,241.600440063,123.63079895,179.479280701,8.41923904419,9.98247909546,328.67099,12.3069,5.4,0.038,3,0,0,0,84.5
"675",6617000167,0.122194513716,1792,2,121.117200623,209.377441406,236.422240601,123.992200012,170.927159424,8.34764003754,10.047121048,141.6329956,13.9292002,5.4,0.038,3,0,0,0,82.5
"676",6617000194,0.0168067226891,1761,2,136.99512085,231.782958984,254.830162354,126.011838379,189.515320435,8.31560134888,10.0036392212,165.0180054,16.5811005,5.4,0.038,3,0,0,0,78
"677",6617000150,0.0834560628375,1659,2,149.232400513,247.311837769,264.073599854,126.429960937,201.325440063,8.46767997742,10.0428409576,22.7334003,38.1758003,5.625,0.02175,3,3,0,0,83
"678",6617000936,0.0248780487805,1814,2,116.303600159,202.359680176,228.539560547,122.860559387,167.164720459,8.4681596756,10.0497598648,171.0850067,22.6982002,5.4,0.038,3,0,0,0,72.5
"679",6617000193,0.0948616600791,1781,2,136.99512085,231.782958984,254.830162354,126.011838379,189.515320435,8.31560134888,10.0036392212,267.9790039,19.0121002,5.4,0.038,3,0,0,0,76
"680",6644001444,0.103311913,1533,2,92.45815979,132.429918823,164.082478027,256.239281006,92.3841992187,11.165599823,10.0143203735,51.9112015,20.8516006,5.4,0.038,3,0,0,0,86.75
"681",6608801616,0.0603064755314,1595,2,71.1607601929,91.914680481,127.194399719,204.902318726,73.3927600098,10.2014789581,9.47368049622,45,10.3888998,5.25,0.0645,3,0,0,0,86.25
"682",6608800200,0.0840336134454,1809,2,90.2699203491,113.227200012,189.475759888,165.2059198,90.7112792969,8.79263973236,10.7374401093,252.2350006,23.6611996,5.33333333333,0.0421666666667,3,3,0,0,85.75
"683",6617000764,0.169055857637,1559,2,81.0560794067,104.701559448,152.965639038,251.631121216,103.886320801,10.6192798615,9.65163993835,270,11.0042,5.4,0.038,3,0,0,0,86.5
"684",6659402717,0.0385565991102,1845,1,67.0159599304,82.0591201782,91.9873997498,166.537078857,72.7059194946,9.85540103912,9.1280002594,227.102005,32.0014,5.4,0.038,3,0,0,0,86
"685",6659400046,0.0558576371725,1796,2,96.8642007446,167.55880127,147.12664093,102.768040771,136.198478699,8.54444026947,9.81344032288,315,6.8604698,5.4,0.038,3,0,0,0,85.75
"686",6668700061,0.0558576371725,1804,2,94.3149996948,81.2656399536,120.573080139,200.004639282,77.3612808228,9.57548046112,9.25315952301,120.9639969,17.0711002,5.4,0.038,3,0,0,0,86.5
"687",6638301410,0.031862745098,1570,2,122.447919922,80.0570397949,102.375959778,136.211880188,104.459999695,10.3490791321,9.92327880859,176.5829926,28.5382996,5.35,0.0523333333333,3,3,0,1,84
"688",6638300794,0.0321794246709,1490,2,124.485280151,80.6217599487,101.800960083,133.66835907,103.88867981,10.3392400742,9.93200016022,162.2550049,32.5390015,5.35,0.0523333333333,3,3,0,1,82.75
"689",6638301853,0.132947976879,1477,2,102.886520386,75.5225601196,95.5813995361,141.873720703,88.2368792725,10.2940006256,9.78160095215,59.0362015,36.2148018,5.41666666667,0.0498333333333,3,0,2,0,83.5
"690",6638300896,0.0361097737121,1564,2,122.696959534,78.8544406128,99.8640805054,133.152360229,100.497839966,10.3908405304,10.0635604858,157.3800049,17.5359993,5.41666666667,0.0498333333333,3,0,2,0,84.5
"691",6638301655,0.0443864229765,1444,2,109.252280273,76.8606002808,100.062640686,142.718641357,96.3285598755,10.3422813416,9.8625202179,0,0,5.35,0.0523333333333,3,3,0,1,84.25
"692",6638300786,0.166257969593,1495,2,118.089919739,78.6659597778,102.116279907,138.832200317,103.419720154,10.3569602966,9.90320014954,273.2569885,26.5237007,5.4,0.038,3,0,0,0,82.75
"693",6638300602,0.0361097737121,1596,2,118.262919312,77.6254394531,100.216360474,136.254160156,101.074840393,10.3789997101,9.97751998901,56.1547012,22.5191994,5.41666666667,0.0498333333333,3,0,2,0,84.5
"694",6638301884,0.0541187739464,1619,2,122.447919922,80.0570397949,102.375959778,136.211880188,104.459999695,10.3490791321,9.92327880859,213.1109924,6.3475499,5.35,0.0523333333333,3,3,0,1,84
"695",6638301409,0.0650023551578,1621,2,124.485280151,80.6217599487,101.800960083,133.66835907,103.88867981,10.3392400742,9.93200016022,0,0,5.4,0.038,3,0,0,0,82.75
"696",6659406341,0.217980914114,1422,2,95.860880127,68.8162004089,94.2700793457,125.159638672,77.18684021,10.0288791656,9.75876045227,42.5890007,28.5795994,5.33333333333,0.0421666666667,3,3,0,0,84
"697",6659406591,0.196962273395,1500,2,95.7223193359,68.9496401978,94.0204800415,125.213759766,76.8996807861,10.0268802643,9.75032043457,75.3321991,31.9624004,4.15,0.01025,1,3,0,0,76.5
"698",6659400769,0.0718446601942,1805,1,97.7461209106,65.7739595032,71.8422406006,117.967200012,75.6847999573,9.75400066376,9.53287982941,94.3986969,11.9301004,5.4,0.038,3,0,0,0,84.5
"699",6659404615,0.0278184480234,1629,2,102.185480347,69.4765994263,92.2542401123,145.378399658,81.6592800903,9.96920013428,9.81376075745,61.6991997,3.4230499,5.4,0.038,3,0,0,0,83.75
"700",6659407287,0.120329936924,1503,2,105.088919678,73.1861999512,92.9608401489,148.220879822,86.4685202026,9.99300003052,9.77103996277,281.9760132,34.3454018,4.15,0.01025,1,3,0,0,0
"701",6659406385,0.321805392732,1573,2,99.0045196533,69.7850801086,95.5633197021,137.001679993,81.8237600708,10.0642795563,9.8641204834,284.322998,21.4561005,5.33333333333,0.0421666666667,3,3,0,0,79
"702",6659403101,0.079528718704,1443,2,95.3809597778,70.6900802612,92.7605599976,126.092441406,77.1153604126,10.030960083,9.68612098694,51.088501,23.3705006,5.33333333333,0.0421666666667,3,3,0,0,82.5
"703",6659408063,0.147432878003,1644,1,101.768600464,72.2915203857,94.5487203979,150.505599365,84.1646002197,10.0348396301,9.85256004333,48.0774994,28.0837002,5.33333333333,0.0421666666667,3,3,0,0,82.5
"704",6659403448,0.11094224924,1416,1,102.297359924,69.9633203125,75.1941204834,117.11283905,79.3580403137,9.81064033508,9.53123950958,179.598999,30.0849991,5.1,0.013,3,0,0,0,83
"705",6659406451,0.0618101545254,1713,2,105.148439941,75.5181195068,90.2211593628,154.85427948,85.4157998657,9.94999980927,9.71744060516,8.1301003,20.4251995,5.33333333333,0.0421666666667,3,3,0,0,84
"706",6659400476,0.0502978160159,1737,2,104.571279907,71.2067596436,86.5599996948,148.568759766,82.0662393188,9.88139915466,9.69208049774,141.7100067,5.6009798,5.4,0.038,3,0,0,0,79.5
"707",6659405424,0.271111111111,1258,2,95.5587597656,69.0315602112,93.1866397095,124.471720886,76.0124404907,10.0071201324,9.71092033386,71.1138992,33.0565987,4.15,0.01025,1,3,0,0,0
"708",6659406589,0.147883452446,1315,2,95.5448397827,69.2737203979,92.7699597168,123.748199463,75.7264401245,9.99143981934,9.67488098145,7.4314098,40.2210007,4.15,0.01025,1,3,0,0,83.75
"709",6659404597,0.0859840954274,1501,2,103.6059198,71.5396002197,90.7633602905,151.914559631,82.8686798096,9.94896125793,9.77783966064,61.7556992,29.093399,5.4,0.038,3,0,0,0,84.5
"710",6659405363,0.0312334568555,1403,0,95.9085189819,70.102480011,89.0201202393,122.03815918,73.8750801086,9.91668128967,9.48975944519,60.1011009,36.7854004,4.15,0.01025,1,3,0,0,82.75
"711",6659401527,0.0575287643822,1616,1,99.3222006226,69.3247598267,94.8279202271,138.792960815,81.0733203125,10.0430393219,9.86407852173,111.0879974,33.5966988,5.4,0.038,3,0,0,0,82.5
"712",6659402054,0.0735541830432,1596,0,105.088919678,73.1861999512,92.9608401489,148.220879822,86.4685202026,9.99300003052,9.77103996277,195.1410065,19.6329994,5.33333333333,0.0421666666667,3,3,0,0,82.5
"713",6659402487,0.112903225806,1616,1,98.793800354,69.5341600037,95.5483602905,135.031322632,81.6040805054,10.0624790192,9.85575866699,307.7860107,24.5233994,5.33333333333,0.0421666666667,3,3,0,0,80.25
"714",6659402387,0.0274831243973,1808,1,102.155760498,72.2957592773,76.4681994629,123.40592041,79.6147192383,9.83100032806,9.5386800766,296.5650024,31.6326008,5.33333333333,0.0421666666667,3,3,0,0,85.25
"715",6659400771,0.115497076023,1754,1,97.7461209106,65.7739595032,71.8422406006,117.967200012,75.6847999573,9.75400066376,9.53287982941,111.8010025,14.6704998,5.4,0.038,3,0,0,0,50
"716",6659401526,0.0646367521368,1603,2,99.3222006226,69.3247598267,94.8279202271,138.792960815,81.0733203125,10.0430393219,9.86407852173,107.5920029,19.2131004,5.4,0.038,3,0,0,0,79
"717",6659406127,0.148675171737,1601,2,99.3222006226,69.3247598267,94.8279202271,138.792960815,81.0733203125,10.0430393219,9.86407852173,144.7819977,26.8300991,5.33333333333,0.0421666666667,3,3,0,0,86.5
"718",6659401210,0.141245708681,1660,2,103.648359375,70.8414807129,91.1397201538,149.203559265,82.8448400879,9.95072174072,9.78092002869,40.5153999,16.3351994,5.4,0.038,3,0,0,0,0
"719",6659406277,0.0909090909091,1773,1,103.304919739,72.8213195801,93.8576791382,150.279639282,85.2968798828,10.0142803192,9.81548118591,31.6513004,19.1576996,5.33333333333,0.0421666666667,3,3,0,0,84
"720",6659405346,0.0554758488761,1126,1,95.8014807129,69.5406788635,89.8370797729,122.266479492,73.8586395264,9.92900085449,9.53927993774,18.6536007,33.8732986,4.15,0.01025,1,3,0,0,77
"721",6604500086,0.0173410404624,1736,1,123.34111908,76.4378393555,94.4794796753,110.857600098,101.976439819,10.1219596863,9.61083984375,203.8950043,19.2922993,5.35,0.0523333333333,3,3,0,1,85
"722",6604502462,0.0173410404624,1764,2,120.676519775,79.6097607422,101.920480042,129.742719421,108.109640808,10.2363605499,9.69116020203,1.93059,19.8372993,5.4,0.038,3,0,0,0,85
"723",6604501158,0.0173410404624,1475,2,105.974840393,76.4310800171,101.263959961,135.140919189,100.229719238,10.2145595551,9.63303947449,219.871994,24.1644993,5.4,0.038,3,0,0,0,79
"724",6604502109,0.0173410404624,1608,2,114.585799866,77.4103204346,101.646920166,129.566759644,107.142879639,10.2262001038,9.66279983521,112.9889984,16.1956005,5.625,0.02175,3,3,0,0,83
"725",6604501516,0.0173410404624,1750,2,116.497800598,75.2724795532,97.9424407959,120.233159485,104.461959534,10.2049999237,9.60235977173,3.01279,31.6592007,5.7,0.081,3,3,0,3,82.5
